,qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qends,start,send,evalue,bitscore,gene,strain,contig
3361,group4676|3356-147A|3356-147A_04853,unitig_0|quiver,100.0,402,0,0,1,402,1392879,1392478,0.0,743.0,group4676,3356-147A,3356-147A_04853
3362,group4677|3356-147A|3356-147A_04852,unitig_0|quiver,100.0,987,0,0,1,987,1393124,1394110,0.0,1823.0,group4677,3356-147A,3356-147A_04852
3363,group4678|3356-147A|3356-147A_04851,unitig_0|quiver,100.0,2199,0,0,1,2199,1396393,1394195,0.0,4061.0,group4678,3356-147A,3356-147A_04851
3364,group4679|3356-147A|3356-147A_04850,unitig_0|quiver,100.0,900,0,0,1,900,1397388,1396489,0.0,1663.0,group4679,3356-147A,3356-147A_04850
3365,group4680|3356-147A|3356-147A_04849,unitig_0|quiver,100.0,276,0,0,1,276,1398140,1397865,3.41e-145,510.0,group4680,3356-147A,3356-147A_04849
3366,group4681|3356-147A|3356-147A_04848,unitig_0|quiver,100.0,2418,0,0,1,2418,1400764,1398347,0.0,4466.0,group4681,3356-147A,3356-147A_04848
3367,group4682|3356-147A|3356-147A_04847,unitig_0|quiver,100.0,1278,0,0,1,1278,1402445,1401168,0.0,2361.0,group4682,3356-147A,3356-147A_04847
3368,group4683|3356-147A|3356-147A_04846,unitig_0|quiver,100.0,630,0,0,1,630,1403378,1402749,0.0,1164.0,group4683,3356-147A,3356-147A_04846
3369,group4684|3356-147A|3356-147A_04845,unitig_0|quiver,100.0,1254,0,0,1,1254,1403815,1405068,0.0,2316.0,group4684,3356-147A,3356-147A_04845
3370,group4685|3356-147A|3356-147A_04844,unitig_0|quiver,100.0,1245,0,0,1,1245,1405128,1406372,0.0,2300.0,group4685,3356-147A,3356-147A_04844
3371,group4688|3356-147A|3356-147A_04842,unitig_0|quiver,100.0,2130,0,0,1,2130,1408935,1406806,0.0,3934.0,group4688,3356-147A,3356-147A_04842
3372,group4689|3356-147A|3356-147A_04841,unitig_0|quiver,100.0,354,0,0,1,354,1409510,1409157,0.0,654.0,group4689,3356-147A,3356-147A_04841
3373,group4690|3356-147A|3356-147A_04840,unitig_0|quiver,99.922,1284,1,0,1,1284,1410808,1409525,0.0,2366.0,group4690,3356-147A,3356-147A_04840
3374,group4691|3356-147A|3356-147A_04839,unitig_0|quiver,100.0,429,0,0,1,429,1411355,1410927,0.0,793.0,group4691,3356-147A,3356-147A_04839
3375,group4692|3356-147A|3356-147A_04838,unitig_0|quiver,100.0,324,0,0,1,324,1411476,1411799,8.41e-172,599.0,group4692,3356-147A,3356-147A_04838
3376,group4693|3356-147A|3356-147A_04837,unitig_0|quiver,100.0,837,0,0,1,837,1412276,1413112,0.0,1546.0,group4693,3356-147A,3356-147A_04837
2481,group359|3356-147A|3356-147A_04836,unitig_0|quiver,100.0,831,0,0,1,831,1413943,1413113,0.0,1535.0,group359,3356-147A,3356-147A_04836
2471,group358|3356-147A|3356-147A_04835,unitig_0|quiver,100.0,231,0,0,1,231,1414270,1414040,2.92e-120,427.0,group358,3356-147A,3356-147A_04835
2460,group357|3356-147A|3356-147A_04834,unitig_0|quiver,100.0,879,0,0,1,879,1414366,1415244,0.0,1624.0,group357,3356-147A,3356-147A_04834
2449,group356|3356-147A|3356-147A_04833,unitig_0|quiver,100.0,465,0,0,1,465,1415560,1416024,0.0,859.0,group356,3356-147A,3356-147A_04833
2442,group355|3356-147A|3356-147A_04832,unitig_0|quiver,100.0,468,0,0,1,468,1416026,1416493,0.0,865.0,group355,3356-147A,3356-147A_04832
2437,group354|3356-147A|3356-147A_04831,unitig_0|quiver,100.0,1188,0,0,1,1188,1416801,1417988,0.0,2194.0,group354,3356-147A,3356-147A_04831
2426,group353|3356-147A|3356-147A_04830,unitig_0|quiver,100.0,963,0,0,1,963,1418213,1419175,0.0,1779.0,group353,3356-147A,3356-147A_04830
2415,group352|3356-147A|3356-147A_04829,unitig_0|quiver,100.0,933,0,0,1,933,1419236,1420168,0.0,1724.0,group352,3356-147A,3356-147A_04829
2403,group351|3356-147A|3356-147A_04828,unitig_0|quiver,100.0,792,0,0,1,792,1420350,1421141,0.0,1463.0,group351,3356-147A,3356-147A_04828
2392,group350|3356-147A|3356-147A_04827,unitig_0|quiver,100.0,1104,0,0,1,1104,1422270,1421167,0.0,2039.0,group350,3356-147A,3356-147A_04827
2387,group349|3356-147A|3356-147A_04826,unitig_0|quiver,100.0,210,0,0,1,210,1422386,1422595,1.24e-108,388.0,group349,3356-147A,3356-147A_04826
2376,group348|3356-147A|3356-147A_04825,unitig_0|quiver,100.0,1239,0,0,1,1239,1422819,1424057,0.0,2289.0,group348,3356-147A,3356-147A_04825
2369,group347|3356-147A|3356-147A_04824,unitig_0|quiver,100.0,2193,0,0,1,2193,1426254,1424062,0.0,4050.0,group347,3356-147A,3356-147A_04824
2358,group346|3356-147A|3356-147A_04823,unitig_0|quiver,100.0,576,0,0,1,576,1426445,1427020,0.0,1064.0,group346,3356-147A,3356-147A_04823
2347,group345|3356-147A|3356-147A_04822,unitig_0|quiver,100.0,1170,0,0,1,1170,1427024,1428193,0.0,2161.0,group345,3356-147A,3356-147A_04822
2336,group344|3356-147A|3356-147A_04821,unitig_0|quiver,100.0,1563,0,0,1,1563,1428251,1429813,0.0,2887.0,group344,3356-147A,3356-147A_04821
2323,group343|3356-147A|3356-147A_04820,unitig_0|quiver,100.0,1242,0,0,1,1242,1429810,1431051,0.0,2294.0,group343,3356-147A,3356-147A_04820
2313,group342|3356-147A|3356-147A_04819,unitig_0|quiver,100.0,834,0,0,1,834,1431912,1431079,0.0,1541.0,group342,3356-147A,3356-147A_04819
2301,group341|3356-147A|3356-147A_04818,unitig_0|quiver,100.0,954,0,0,1,954,1432865,1431912,0.0,1762.0,group341,3356-147A,3356-147A_04818
2291,group340|3356-147A|3356-147A_04817,unitig_0|quiver,100.0,1338,0,0,1,1338,1434268,1432931,0.0,2471.0,group340,3356-147A,3356-147A_04817
2280,group339|3356-147A|3356-147A_04816,unitig_0|quiver,100.0,615,0,0,1,615,1434446,1435060,0.0,1136.0,group339,3356-147A,3356-147A_04816
2269,group338|3356-147A|3356-147A_04815,unitig_0|quiver,100.0,1176,0,0,1,1176,1435618,1436793,0.0,2172.0,group338,3356-147A,3356-147A_04815
2260,group337|3356-147A|3356-147A_04814,unitig_0|quiver,100.0,294,0,0,1,294,1436879,1437172,3.6e-155,544.0,group337,3356-147A,3356-147A_04814
2249,group336|3356-147A|3356-147A_04813,unitig_0|quiver,100.0,150,0,0,1,150,1437247,1437396,1.91e-75,278.0,group336,3356-147A,3356-147A_04813
2239,group335|3356-147A|3356-147A_04812,unitig_0|quiver,100.0,213,0,0,1,213,1437605,1437393,2.71e-110,394.0,group335,3356-147A,3356-147A_04812
2227,group334|3356-147A|3356-147A_04811,unitig_0|quiver,100.0,246,0,0,1,246,1437790,1438035,1.43e-128,455.0,group334,3356-147A,3356-147A_04811
2216,group333|3356-147A|3356-147A_04810,unitig_0|quiver,100.0,210,0,0,1,210,1438251,1438042,1.24e-108,388.0,group333,3356-147A,3356-147A_04810
2206,group332|3356-147A|3356-147A_04809,unitig_0|quiver,100.0,633,0,0,1,633,1438801,1439433,0.0,1170.0,group332,3356-147A,3356-147A_04809
4396,group6110|3356-147A|3356-147A_04808,unitig_0|quiver,100.0,432,0,0,1,432,1440048,1439617,0.0,798.0,group6110,3356-147A,3356-147A_04808
4397,group6111|3356-147A|3356-147A_04807,unitig_0|quiver,100.0,660,0,0,1,660,1440763,1440104,0.0,1219.0,group6111,3356-147A,3356-147A_04807
4398,group6112|3356-147A|3356-147A_04806,unitig_0|quiver,100.0,1707,0,0,1,1707,1442556,1440850,0.0,3153.0,group6112,3356-147A,3356-147A_04806
4399,group6113|3356-147A|3356-147A_04805,unitig_0|quiver,100.0,1089,0,0,1,1089,1442930,1444018,0.0,2012.0,group6113,3356-147A,3356-147A_04805
4400,group6114|3356-147A|3356-147A_04803,unitig_0|quiver,100.0,336,0,0,1,336,1445229,1444894,1.87e-178,621.0,group6114,3356-147A,3356-147A_04803
2204,group331|3356-147A|3356-147A_04801,unitig_0|quiver,100.0,669,0,0,1,669,1446366,1445698,0.0,1236.0,group331,3356-147A,3356-147A_04801
2192,group330|3356-147A|3356-147A_04800,unitig_0|quiver,100.0,2346,0,0,1,2346,1448788,1446443,0.0,4333.0,group330,3356-147A,3356-147A_04800
2186,group329|3356-147A|3356-147A_04799,unitig_0|quiver,100.0,1047,0,0,1,1047,1449831,1448785,0.0,1934.0,group329,3356-147A,3356-147A_04799
2179,group328|3356-147A|3356-147A_04798,unitig_0|quiver,100.0,2466,0,0,1,2466,1452293,1449828,0.0,4554.0,group328,3356-147A,3356-147A_04798
2169,group327|3356-147A|3356-147A_04797,unitig_0|quiver,100.0,2193,0,0,1,2193,1454482,1452290,0.0,4050.0,group327,3356-147A,3356-147A_04797
2158,group326|3356-147A|3356-147A_04796,unitig_0|quiver,100.0,981,0,0,1,981,1455634,1454654,0.0,1812.0,group326,3356-147A,3356-147A_04796
2147,group325|3356-147A|3356-147A_04795,unitig_0|quiver,100.0,315,0,0,1,315,1455960,1456274,8.22e-167,582.0,group325,3356-147A,3356-147A_04795
2134,group324|3356-147A|3356-147A_04794,unitig_0|quiver,100.0,1647,0,0,1,1647,1457960,1456314,0.0,3042.0,group324,3356-147A,3356-147A_04794
2123,group323|3356-147A|3356-147A_04793,unitig_0|quiver,100.0,381,0,0,1,381,1458201,1458581,0.0,704.0,group323,3356-147A,3356-147A_04793
2112,group322|3356-147A|3356-147A_04792,unitig_0|quiver,100.0,540,0,0,1,540,1459213,1458674,0.0,998.0,group322,3356-147A,3356-147A_04792
2101,group321|3356-147A|3356-147A_04791,unitig_0|quiver,100.0,339,0,0,1,339,1459703,1459365,4.05e-180,627.0,group321,3356-147A,3356-147A_04791
2090,group320|3356-147A|3356-147A_04790,unitig_0|quiver,100.0,996,0,0,1,996,1460803,1459808,0.0,1840.0,group320,3356-147A,3356-147A_04790
2079,group319|3356-147A|3356-147A_04789,unitig_0|quiver,100.0,1047,0,0,1,1047,1461846,1460800,0.0,1934.0,group319,3356-147A,3356-147A_04789
2078,group318|3356-147A|3356-147A_04788,unitig_0|quiver,100.0,555,0,0,1,555,1462499,1461945,0.0,1026.0,group318,3356-147A,3356-147A_04788
2077,group317|3356-147A|3356-147A_04787,unitig_0|quiver,100.0,642,0,0,1,642,1463152,1462511,0.0,1186.0,group317,3356-147A,3356-147A_04787
2076,group316|3356-147A|3356-147A_04786,unitig_0|quiver,100.0,534,0,0,1,534,1463289,1463822,0.0,987.0,group316,3356-147A,3356-147A_04786
2073,group315|3356-147A|3356-147A_04785,unitig_0|quiver,100.0,2139,0,0,1,2139,1466065,1463927,0.0,3951.0,group315,3356-147A,3356-147A_04785
2062,group314|3356-147A|3356-147A_04784,unitig_0|quiver,100.0,483,0,0,1,483,1466746,1466264,0.0,893.0,group314,3356-147A,3356-147A_04784
2051,group313|3356-147A|3356-147A_04783,unitig_0|quiver,100.0,456,0,0,1,456,1467205,1466750,0.0,843.0,group313,3356-147A,3356-147A_04783
2039,group312|3356-147A|3356-147A_04782,unitig_0|quiver,100.0,360,0,0,1,360,1467552,1467911,0.0,665.0,group312,3356-147A,3356-147A_04782
2028,group311|3356-147A|3356-147A_04781,unitig_0|quiver,100.0,504,0,0,1,504,1468115,1468618,0.0,931.0,group311,3356-147A,3356-147A_04781
2017,group310|3356-147A|3356-147A_04780,unitig_0|quiver,100.0,516,0,0,1,516,1468646,1469161,0.0,953.0,group310,3356-147A,3356-147A_04780
2007,group309|3356-147A|3356-147A_04779,unitig_0|quiver,100.0,807,0,0,1,807,1469478,1470284,0.0,1491.0,group309,3356-147A,3356-147A_04779
1996,group308|3356-147A|3356-147A_04778,unitig_0|quiver,100.0,2010,0,0,1,2010,1470509,1472518,0.0,3712.0,group308,3356-147A,3356-147A_04778
1985,group307|3356-147A|3356-147A_04777,unitig_0|quiver,100.0,579,0,0,1,579,1472542,1473120,0.0,1070.0,group307,3356-147A,3356-147A_04777
1966,group306|3356-147A|3356-147A_04776,unitig_0|quiver,100.0,1056,0,0,1,1056,1473127,1474182,0.0,1951.0,group306,3356-147A,3356-147A_04776
1947,group305|3356-147A|3356-147A_04775,unitig_0|quiver,100.0,888,0,0,1,888,1474186,1475073,0.0,1640.0,group305,3356-147A,3356-147A_04775
1935,group304|3356-147A|3356-147A_04774,unitig_0|quiver,100.0,870,0,0,1,870,1475084,1475953,0.0,1607.0,group304,3356-147A,3356-147A_04774
1921,group303|3356-147A|3356-147A_04773,unitig_0|quiver,100.0,612,0,0,1,612,1476686,1476075,0.0,1131.0,group303,3356-147A,3356-147A_04773
1911,group302|3356-147A|3356-147A_04772,unitig_0|quiver,100.0,1122,0,0,1,1122,1477807,1476686,0.0,2073.0,group302,3356-147A,3356-147A_04772
1900,group301|3356-147A|3356-147A_04771,unitig_0|quiver,100.0,477,0,0,1,477,1478287,1477811,0.0,881.0,group301,3356-147A,3356-147A_04771
1890,group300|3356-147A|3356-147A_04770,unitig_0|quiver,100.0,1299,0,0,1,1299,1479595,1478297,0.0,2399.0,group300,3356-147A,3356-147A_04770
1879,group299|3356-147A|3356-147A_04769,unitig_0|quiver,100.0,1401,0,0,1,1401,1481212,1479812,0.0,2588.0,group299,3356-147A,3356-147A_04769
1869,group298|3356-147A|3356-147A_04768,unitig_0|quiver,100.0,516,0,0,1,516,1482072,1481557,0.0,953.0,group298,3356-147A,3356-147A_04768
1858,group297|3356-147A|3356-147A_04767,unitig_0|quiver,100.0,504,0,0,1,504,1482704,1482201,0.0,931.0,group297,3356-147A,3356-147A_04767
1837,group296|3356-147A|3356-147A_04766,unitig_0|quiver,100.0,1014,0,0,1,1014,1482870,1483883,0.0,1873.0,group296,3356-147A,3356-147A_04766
1822,group295|3356-147A|3356-147A_04765,unitig_0|quiver,100.0,459,0,0,1,459,1484165,1484623,0.0,848.0,group295,3356-147A,3356-147A_04765
1811,group294|3356-147A|3356-147A_04764,unitig_0|quiver,100.0,777,0,0,1,777,1484831,1485607,0.0,1435.0,group294,3356-147A,3356-147A_04764
1800,group293|3356-147A|3356-147A_04763,unitig_0|quiver,100.0,888,0,0,1,888,1485608,1486495,0.0,1640.0,group293,3356-147A,3356-147A_04763
1797,group292|3356-147A|3356-147A_04762,unitig_0|quiver,100.0,222,0,0,1,222,1486553,1486774,2.81e-115,411.0,group292,3356-147A,3356-147A_04762
1796,group291|3356-147A|3356-147A_04761,unitig_0|quiver,100.0,399,0,0,1,399,1486771,1487169,0.0,737.0,group291,3356-147A,3356-147A_04761
1795,group290|3356-147A|3356-147A_04760,unitig_0|quiver,100.0,459,0,0,1,459,1487611,1487153,0.0,848.0,group290,3356-147A,3356-147A_04760
1793,group289|3356-147A|3356-147A_04759,unitig_0|quiver,100.0,2256,0,0,1,2256,1490123,1487868,0.0,4167.0,group289,3356-147A,3356-147A_04759
1792,group288|3356-147A|3356-147A_04758,unitig_0|quiver,100.0,1188,0,0,1,1188,1490359,1491546,0.0,2194.0,group288,3356-147A,3356-147A_04758
4401,group6115|3356-147A|3356-147A_04757,unitig_0|quiver,100.0,225,0,0,1,225,1491829,1491605,6.14e-117,416.0,group6115,3356-147A,3356-147A_04757
1791,group287|3356-147A|3356-147A_04756,unitig_0|quiver,100.0,1791,0,0,1,1791,1493636,1491846,0.0,3308.0,group287,3356-147A,3356-147A_04756
1789,group286|3356-147A|3356-147A_04755,unitig_0|quiver,100.0,1392,0,0,1,1392,1493892,1495283,0.0,2571.0,group286,3356-147A,3356-147A_04755
1788,group285|3356-147A|3356-147A_04754,unitig_0|quiver,100.0,1146,0,0,1,1146,1495445,1496590,0.0,2117.0,group285,3356-147A,3356-147A_04754
1787,group284|3356-147A|3356-147A_04753,unitig_0|quiver,100.0,1062,0,0,1,1062,1496777,1497838,0.0,1962.0,group284,3356-147A,3356-147A_04753
1784,group283|3356-147A|3356-147A_04752,unitig_0|quiver,100.0,1359,0,0,1,1359,1497993,1499351,0.0,2510.0,group283,3356-147A,3356-147A_04752
1773,group282|3356-147A|3356-147A_04751,unitig_0|quiver,100.0,1521,0,0,1,1521,1501072,1499552,0.0,2809.0,group282,3356-147A,3356-147A_04751
1763,group281|3356-147A|3356-147A_04750,unitig_0|quiver,100.0,2205,0,0,1,2205,1503289,1501085,0.0,4072.0,group281,3356-147A,3356-147A_04750
1752,group280|3356-147A|3356-147A_04749,unitig_0|quiver,100.0,714,0,0,1,714,1504069,1503356,0.0,1319.0,group280,3356-147A,3356-147A_04749
1741,group279|3356-147A|3356-147A_04748,unitig_0|quiver,100.0,1293,0,0,1,1293,1505354,1504062,0.0,2388.0,group279,3356-147A,3356-147A_04748
1730,group278|3356-147A|3356-147A_04747,unitig_0|quiver,100.0,1074,0,0,1,1074,1505432,1506505,0.0,1984.0,group278,3356-147A,3356-147A_04747
1719,group277|3356-147A|3356-147A_04746,unitig_0|quiver,100.0,672,0,0,1,672,1506502,1507173,0.0,1242.0,group277,3356-147A,3356-147A_04746
1706,group276|3356-147A|3356-147A_04745,unitig_0|quiver,100.0,1170,0,0,1,1170,1508425,1507256,0.0,2161.0,group276,3356-147A,3356-147A_04745
1695,group275|3356-147A|3356-147A_04744,unitig_0|quiver,100.0,594,0,0,1,594,1509197,1508604,0.0,1098.0,group275,3356-147A,3356-147A_04744
1692,group274|3356-147A|3356-147A_04743,unitig_0|quiver,100.0,2205,0,0,1,2205,1511398,1509194,0.0,4072.0,group274,3356-147A,3356-147A_04743
1681,group273|3356-147A|3356-147A_04742,unitig_0|quiver,100.0,870,0,0,1,870,1511415,1512284,0.0,1607.0,group273,3356-147A,3356-147A_04742
1673,group272|3356-147A|3356-147A_04741,unitig_0|quiver,100.0,597,0,0,1,597,1512444,1513040,0.0,1103.0,group272,3356-147A,3356-147A_04741
1663,group271|3356-147A|3356-147A_04740,unitig_0|quiver,100.0,636,0,0,1,636,1513776,1513141,0.0,1175.0,group271,3356-147A,3356-147A_04740
1652,group270|3356-147A|3356-147A_04739,unitig_0|quiver,100.0,768,0,0,1,768,1514143,1514910,0.0,1419.0,group270,3356-147A,3356-147A_04739
1638,group269|3356-147A|3356-147A_04738,unitig_0|quiver,100.0,2043,0,0,1,2043,1514907,1516949,0.0,3773.0,group269,3356-147A,3356-147A_04738
1637,group268|3356-147A|3356-147A_04737,unitig_0|quiver,100.0,591,0,0,1,591,1517165,1517755,0.0,1092.0,group268,3356-147A,3356-147A_04737
1636,group267|3356-147A|3356-147A_04736,unitig_0|quiver,100.0,255,0,0,1,255,1517752,1518006,1.48e-133,472.0,group267,3356-147A,3356-147A_04736
1635,group266|3356-147A|3356-147A_04735,unitig_0|quiver,100.0,462,0,0,1,462,1518203,1518664,0.0,854.0,group266,3356-147A,3356-147A_04735
1634,group265|3356-147A|3356-147A_04734,unitig_0|quiver,100.0,897,0,0,1,897,1519562,1518666,0.0,1657.0,group265,3356-147A,3356-147A_04734
1633,group264|3356-147A|3356-147A_04733,unitig_0|quiver,100.0,546,0,0,1,546,1519628,1520173,0.0,1009.0,group264,3356-147A,3356-147A_04733
1627,group263|3356-147A|3356-147A_04732,unitig_0|quiver,100.0,504,0,0,1,504,1520170,1520673,0.0,931.0,group263,3356-147A,3356-147A_04732
1616,group262|3356-147A|3356-147A_04731,unitig_0|quiver,100.0,423,0,0,1,423,1521169,1520747,0.0,782.0,group262,3356-147A,3356-147A_04731
1605,group261|3356-147A|3356-147A_04730,unitig_0|quiver,100.0,690,0,0,1,690,1521940,1521251,0.0,1275.0,group261,3356-147A,3356-147A_04730
1594,group260|3356-147A|3356-147A_04729,unitig_0|quiver,100.0,510,0,0,1,510,1522080,1522589,0.0,942.0,group260,3356-147A,3356-147A_04729
1585,group259|3356-147A|3356-147A_04727,unitig_0|quiver,100.0,1050,0,0,1,1050,1524022,1525071,0.0,1940.0,group259,3356-147A,3356-147A_04727
2720,group3914|3356-147A|3356-147A_06776,unitig_0|quiver,97.619,42,1,0,1420,1461,1526552,1526593,1.19e-12,73.1,group3914,3356-147A,3356-147A_06776
4402,group6116|3356-147A|3356-147A_04725,unitig_0|quiver,100.0,846,0,0,1,846,1527330,1528175,0.0,1563.0,group6116,3356-147A,3356-147A_04725
1563,group257|3356-147A|3356-147A_04724,unitig_0|quiver,100.0,2043,0,0,1,2043,1528343,1530385,0.0,3773.0,group257,3356-147A,3356-147A_04724
1543,group256|3356-147A|3356-147A_04723,unitig_0|quiver,100.0,927,0,0,1,927,1530485,1531411,0.0,1712.0,group256,3356-147A,3356-147A_04723
1533,group255|3356-147A|3356-147A_04722,unitig_0|quiver,100.0,498,0,0,1,498,1531484,1531981,0.0,920.0,group255,3356-147A,3356-147A_04722
1523,group254|3356-147A|3356-147A_04721,unitig_0|quiver,100.0,450,0,0,1,450,1532522,1532073,0.0,832.0,group254,3356-147A,3356-147A_04721
1511,group253|3356-147A|3356-147A_04720,unitig_0|quiver,100.0,1491,0,0,1,1491,1534012,1532522,0.0,2754.0,group253,3356-147A,3356-147A_04720
1500,group252|3356-147A|3356-147A_04719,unitig_0|quiver,100.0,702,0,0,1,702,1534229,1534930,0.0,1297.0,group252,3356-147A,3356-147A_04719
1489,group251|3356-147A|3356-147A_04718,unitig_0|quiver,100.0,1182,0,0,1,1182,1535031,1536212,0.0,2183.0,group251,3356-147A,3356-147A_04718
1478,group250|3356-147A|3356-147A_04717,unitig_0|quiver,100.0,1089,0,0,1,1089,1536209,1537297,0.0,2012.0,group250,3356-147A,3356-147A_04717
1468,group249|3356-147A|3356-147A_04716,unitig_0|quiver,100.0,2328,0,0,1,2328,1537297,1539624,0.0,4300.0,group249,3356-147A,3356-147A_04716
1457,group248|3356-147A|3356-147A_04715,unitig_0|quiver,100.0,945,0,0,1,945,1539809,1540753,0.0,1746.0,group248,3356-147A,3356-147A_04715
1446,group247|3356-147A|3356-147A_04714,unitig_0|quiver,100.0,1029,0,0,1,1029,1540760,1541788,0.0,1901.0,group247,3356-147A,3356-147A_04714
1435,group246|3356-147A|3356-147A_04713,unitig_0|quiver,100.0,828,0,0,1,828,1541788,1542615,0.0,1530.0,group246,3356-147A,3356-147A_04713
1423,group245|3356-147A|3356-147A_04712,unitig_0|quiver,100.0,663,0,0,1,663,1543427,1542765,0.0,1225.0,group245,3356-147A,3356-147A_04712
1413,group244|3356-147A|3356-147A_04711,unitig_0|quiver,100.0,888,0,0,1,888,1544318,1543431,0.0,1640.0,group244,3356-147A,3356-147A_04711
1401,group243|3356-147A|3356-147A_04710,unitig_0|quiver,100.0,1218,0,0,1,1218,1545554,1544337,0.0,2250.0,group243,3356-147A,3356-147A_04710
1389,group242|3356-147A|3356-147A_04709,unitig_0|quiver,100.0,1263,0,0,1,1263,1546999,1545737,0.0,2333.0,group242,3356-147A,3356-147A_04709
1377,group241|3356-147A|3356-147A_04708,unitig_0|quiver,100.0,237,0,0,1,237,1547328,1547092,1.39e-123,438.0,group241,3356-147A,3356-147A_04708
2354,group3456|3356-147A|3356-147A_02526,unitig_0|quiver,97.5,40,1,0,226,265,1548112,1548073,6.82e-12,69.4,group3456,3356-147A,3356-147A_02526
1354,group239|3356-147A|3356-147A_04706,unitig_0|quiver,100.0,945,0,0,1,945,1549348,1548404,0.0,1746.0,group239,3356-147A,3356-147A_04706
1343,group238|3356-147A|3356-147A_04705,unitig_0|quiver,100.0,1044,0,0,1,1044,1549563,1550606,0.0,1929.0,group238,3356-147A,3356-147A_04705
1340,group237|3356-147A|3356-147A_04704,unitig_0|quiver,100.0,468,0,0,1,468,1550922,1551389,0.0,865.0,group237,3356-147A,3356-147A_04704
1339,group236|3356-147A|3356-147A_04703,unitig_0|quiver,100.0,249,0,0,1,249,1551404,1551652,3.11e-130,460.0,group236,3356-147A,3356-147A_04703
1338,group235|3356-147A|3356-147A_04702,unitig_0|quiver,100.0,987,0,0,1,987,1551809,1552795,0.0,1823.0,group235,3356-147A,3356-147A_04702
1337,group234|3356-147A|3356-147A_04701,unitig_0|quiver,100.0,579,0,0,1,579,1552818,1553396,0.0,1070.0,group234,3356-147A,3356-147A_04701
1330,group232|3356-147A|3356-147A_05414,unitig_0|quiver,100.0,1170,0,0,1,1170,1555446,1556615,0.0,2161.0,group232,3356-147A,3356-147A_05414
1317,group231|3356-147A|3356-147A_05415,unitig_0|quiver,100.0,636,0,0,1,636,1557371,1556736,0.0,1175.0,group231,3356-147A,3356-147A_05415
1307,group230|3356-147A|3356-147A_05416,unitig_0|quiver,100.0,114,0,0,1,114,1557410,1557523,1.42e-55,211.0,group230,3356-147A,3356-147A_05416
