,qseqid,sseqid,pident,length,mismatch,gapopen,qstart,qends,start,send,evalue,bitscore,gene,strain,contig
4556,group6064|3385-158|3385-158_04321,unitig_0|quiver,100.0,399,0,0,1,399,1745715,1746113,0.0,737.0,group6064,3385-158,3385-158_04321
1806,group2750|3385-158|3385-158_04320,unitig_0|quiver,100.0,468,0,0,1,468,1746266,1746733,0.0,865.0,group2750,3385-158,3385-158_04320
1807,group2751|3385-158|3385-158_04319,unitig_0|quiver,100.0,315,0,0,1,315,1746946,1747260,8.35e-167,582.0,group2751,3385-158,3385-158_04319
1808,group2752|3385-158|3385-158_04318,unitig_0|quiver,100.0,393,0,0,1,393,1747695,1747303,0.0,726.0,group2752,3385-158,3385-158_04318
1809,group2753|3385-158|3385-158_04317,unitig_0|quiver,100.0,1533,0,0,1,1533,1749632,1748100,0.0,2832.0,group2753,3385-158,3385-158_04317
1810,group2754|3385-158|3385-158_04316,unitig_0|quiver,100.0,510,0,0,1,510,1750249,1749740,0.0,942.0,group2754,3385-158,3385-158_04316
1811,group2755|3385-158|3385-158_04315,unitig_0|quiver,100.0,786,0,0,1,786,1751051,1750266,0.0,1452.0,group2755,3385-158,3385-158_04315
1812,group2756|3385-158|3385-158_04314,unitig_0|quiver,100.0,654,0,0,1,654,1751714,1751061,0.0,1208.0,group2756,3385-158,3385-158_04314
1813,group2757|3385-158|3385-158_04313,unitig_0|quiver,100.0,948,0,0,1,948,1752658,1751711,0.0,1751.0,group2757,3385-158,3385-158_04313
1814,group2758|3385-158|3385-158_04312,unitig_0|quiver,100.0,378,0,0,1,378,1753175,1752798,0.0,699.0,group2758,3385-158,3385-158_04312
1815,group2759|3385-158|3385-158_04311,unitig_0|quiver,100.0,267,0,0,1,267,1753298,1753564,3.36e-140,494.0,group2759,3385-158,3385-158_04311
1817,group2760|3385-158|3385-158_04310,unitig_0|quiver,100.0,1017,0,0,1,1017,1754705,1753689,0.0,1879.0,group2760,3385-158,3385-158_04310
1818,group2761|3385-158|3385-158_04309,unitig_0|quiver,100.0,381,0,0,1,381,1755159,1754779,0.0,704.0,group2761,3385-158,3385-158_04309
1819,group2762|3385-158|3385-158_04308,unitig_0|quiver,100.0,1137,0,0,1,1137,1755567,1756703,0.0,2100.0,group2762,3385-158,3385-158_04308
1820,group2763|3385-158|3385-158_04307,unitig_0|quiver,100.0,363,0,0,1,363,1756727,1757089,0.0,671.0,group2763,3385-158,3385-158_04307
1821,group2764|3385-158|3385-158_04306,unitig_0|quiver,100.0,2865,0,0,1,2865,1757089,1759953,0.0,5291.0,group2764,3385-158,3385-158_04306
1822,group2765|3385-158|3385-158_04305,unitig_0|quiver,100.0,1047,0,0,1,1047,1760117,1761163,0.0,1934.0,group2765,3385-158,3385-158_04305
1823,group2766|3385-158|3385-158_04303,unitig_0|quiver,100.0,306,0,0,1,306,1764173,1764478,8.15e-162,566.0,group2766,3385-158,3385-158_04303
1824,group2767|3385-158|3385-158_04301,unitig_0|quiver,100.0,393,0,0,1,393,1765725,1765333,0.0,726.0,group2767,3385-158,3385-158_04301
1825,group2768|3385-158|3385-158_04300,unitig_0|quiver,100.0,381,0,0,1,381,1766199,1765819,0.0,704.0,group2768,3385-158,3385-158_04300
1826,group2769|3385-158|3385-158_04299,unitig_0|quiver,100.0,1242,0,0,1,1242,1767453,1766212,0.0,2294.0,group2769,3385-158,3385-158_04299
1828,group2770|3385-158|3385-158_04298,unitig_0|quiver,100.0,1275,0,0,1,1275,1768740,1767466,0.0,2355.0,group2770,3385-158,3385-158_04298
1829,group2771|3385-158|3385-158_04297,unitig_0|quiver,100.0,756,0,0,1,756,1769521,1768766,0.0,1397.0,group2771,3385-158,3385-158_04297
1830,group2772|3385-158|3385-158_04296,unitig_0|quiver,100.0,246,0,0,1,246,1769850,1769605,1.45e-128,455.0,group2772,3385-158,3385-158_04296
1831,group2773|3385-158|3385-158_04295,unitig_0|quiver,100.0,1470,0,0,1,1470,1771321,1769852,0.0,2715.0,group2773,3385-158,3385-158_04295
1832,group2774|3385-158|3385-158_04294,unitig_0|quiver,100.0,1218,0,0,1,1218,1772632,1771415,0.0,2250.0,group2774,3385-158,3385-158_04294
1833,group2775|3385-158|3385-158_04293,unitig_0|quiver,100.0,678,0,0,1,678,1772850,1773527,0.0,1253.0,group2775,3385-158,3385-158_04293
1834,group2776|3385-158|3385-158_04292,unitig_0|quiver,100.0,1176,0,0,1,1176,1773672,1774847,0.0,2172.0,group2776,3385-158,3385-158_04292
5064,group7165|3385-158|3385-158_04291,unitig_0|quiver,100.0,525,0,0,1,525,1775368,1774844,0.0,970.0,group7165,3385-158,3385-158_04291
1835,group2777|3385-158|3385-158_04290,unitig_0|quiver,100.0,1119,0,0,1,1119,1776486,1775368,0.0,2067.0,group2777,3385-158,3385-158_04290
1836,group2778|3385-158|3385-158_04289,unitig_0|quiver,100.0,1290,0,0,1,1290,1776583,1777872,0.0,2383.0,group2778,3385-158,3385-158_04289
5224,group8538|3385-158|3385-158_04288,unitig_0|quiver,100.0,306,0,0,1,306,1778239,1777934,8.15e-162,566.0,group8538,3385-158,3385-158_04288
4555,group6059|3385-158|3385-158_04287,unitig_0|quiver,100.0,1662,0,0,1,1662,1778480,1780141,0.0,3070.0,group6059,3385-158,3385-158_04287
1837,group2779|3385-158|3385-158_04286,unitig_0|quiver,100.0,3399,0,0,1,3399,1783582,1780184,0.0,6277.0,group2779,3385-158,3385-158_04286
1839,group2780|3385-158|3385-158_04285,unitig_0|quiver,100.0,474,0,0,1,474,1783707,1784180,0.0,876.0,group2780,3385-158,3385-158_04285
1840,group2781|3385-158|3385-158_04284,unitig_0|quiver,100.0,828,0,0,1,828,1784177,1785004,0.0,1530.0,group2781,3385-158,3385-158_04284
1841,group2782|3385-158|3385-158_04283,unitig_0|quiver,100.0,1320,0,0,1,1320,1785109,1786428,0.0,2438.0,group2782,3385-158,3385-158_04283
1842,group2783|3385-158|3385-158_04282,unitig_0|quiver,100.0,1512,0,0,1,1512,1786622,1788133,0.0,2793.0,group2783,3385-158,3385-158_04282
1843,group2784|3385-158|3385-158_04281,unitig_0|quiver,100.0,426,0,0,1,426,1788141,1788566,0.0,787.0,group2784,3385-158,3385-158_04281
1844,group2785|3385-158|3385-158_04280,unitig_0|quiver,100.0,318,0,0,1,318,1788884,1788567,1.81e-168,588.0,group2785,3385-158,3385-158_04280
1845,group2786|3385-158|3385-158_04279,unitig_0|quiver,100.0,495,0,0,1,495,1789472,1788978,0.0,915.0,group2786,3385-158,3385-158_04279
1846,group2787|3385-158|3385-158_04278,unitig_0|quiver,100.0,1083,0,0,1,1083,1789656,1790738,0.0,2001.0,group2787,3385-158,3385-158_04278
1847,group2788|3385-158|3385-158_04277,unitig_0|quiver,100.0,678,0,0,1,678,1790800,1791477,0.0,1253.0,group2788,3385-158,3385-158_04277
1848,group2789|3385-158|3385-158_04276,unitig_0|quiver,100.0,726,0,0,1,726,1791474,1792199,0.0,1341.0,group2789,3385-158,3385-158_04276
1850,group2790|3385-158|3385-158_04275,unitig_0|quiver,100.0,486,0,0,1,486,1792202,1792687,0.0,898.0,group2790,3385-158,3385-158_04275
1851,group2791|3385-158|3385-158_04274,unitig_0|quiver,100.0,1308,0,0,1,1308,1792806,1794113,0.0,2416.0,group2791,3385-158,3385-158_04274
1852,group2792|3385-158|3385-158_05526,unitig_0|quiver,100.0,498,0,0,1,498,1796212,1795715,0.0,920.0,group2792,3385-158,3385-158_05526
1243,group2174|3385-158|3385-158_05527,unitig_0|quiver,100.0,807,0,0,1,807,1797164,1796358,0.0,1491.0,group2174,3385-158,3385-158_05527
1242,group2173|3385-158|3385-158_05528,unitig_0|quiver,100.0,555,0,0,1,555,1797340,1797894,0.0,1026.0,group2173,3385-158,3385-158_05528
2232,group3244|3385-158|3385-158_03328,unitig_0|quiver,76.687,163,24,11,92,244,1798925,1799083,2.26e-14,78.7,group3244,3385-158,3385-158_03328
1239,group2171|3385-158|3385-158_05530,unitig_0|quiver,100.0,765,0,0,1,765,1800561,1801325,0.0,1413.0,group2171,3385-158,3385-158_05530
1238,group2170|3385-158|3385-158_05531,unitig_0|quiver,100.0,243,0,0,1,243,1801341,1801583,6.66e-127,449.0,group2170,3385-158,3385-158_05531
1236,group2169|3385-158|3385-158_05532,unitig_0|quiver,100.0,555,0,0,1,555,1801628,1802182,0.0,1026.0,group2169,3385-158,3385-158_05532
1235,group2168|3385-158|3385-158_05533,unitig_0|quiver,100.0,672,0,0,1,672,1802179,1802850,0.0,1242.0,group2168,3385-158,3385-158_05533
1234,group2167|3385-158|3385-158_05534,unitig_0|quiver,100.0,390,0,0,1,390,1802937,1803326,0.0,721.0,group2167,3385-158,3385-158_05534
1233,group2165|3385-158|3385-158_05536,unitig_0|quiver,100.0,1419,0,0,1,1419,1803693,1805111,0.0,2621.0,group2165,3385-158,3385-158_05536
4554,group6058|3385-158|3385-158_05539,unitig_0|quiver,100.0,948,0,0,1,948,1807051,1806104,0.0,1751.0,group6058,3385-158,3385-158_05539
1232,group2163|3385-158|3385-158_05540,unitig_0|quiver,100.0,2235,0,0,1,2235,1807315,1809549,0.0,4128.0,group2163,3385-158,3385-158_05540
1231,group2162|3385-158|3385-158_05541,unitig_0|quiver,100.0,234,0,0,1,234,1809569,1809802,6.47e-122,433.0,group2162,3385-158,3385-158_05541
1230,group2161|3385-158|3385-158_05542,unitig_0|quiver,100.0,1182,0,0,1,1182,1811019,1809838,0.0,2183.0,group2161,3385-158,3385-158_05542
1229,group2160|3385-158|3385-158_05543,unitig_0|quiver,100.0,231,0,0,1,231,1811184,1811414,2.97e-120,427.0,group2160,3385-158,3385-158_05543
1227,group2159|3385-158|3385-158_05544,unitig_0|quiver,100.0,336,0,0,1,336,1811663,1811998,1.9e-178,621.0,group2159,3385-158,3385-158_05544
1226,group2158|3385-158|3385-158_05545,unitig_0|quiver,100.0,1206,0,0,1,1206,1812136,1813341,0.0,2228.0,group2158,3385-158,3385-158_05545
1225,group2157|3385-158|3385-158_05546,unitig_0|quiver,100.0,1281,0,0,1,1281,1813378,1814658,0.0,2366.0,group2157,3385-158,3385-158_05546
4553,group6057|3385-158|3385-158_05547,unitig_0|quiver,100.0,840,0,0,1,840,1814763,1815602,0.0,1552.0,group6057,3385-158,3385-158_05547
4552,group6056|3385-158|3385-158_05548,unitig_0|quiver,100.0,474,0,0,1,474,1815677,1816150,0.0,876.0,group6056,3385-158,3385-158_05548
1224,group2156|3385-158|3385-158_05549,unitig_0|quiver,100.0,825,0,0,1,825,1816998,1816174,0.0,1524.0,group2156,3385-158,3385-158_05549
1223,group2155|3385-158|3385-158_05550,unitig_0|quiver,100.0,828,0,0,1,828,1817866,1817039,0.0,1530.0,group2155,3385-158,3385-158_05550
1222,group2154|3385-158|3385-158_05551,unitig_0|quiver,100.0,870,0,0,1,870,1818782,1817913,0.0,1607.0,group2154,3385-158,3385-158_05551
1221,group2153|3385-158|3385-158_05552,unitig_0|quiver,100.0,930,0,0,1,930,1819772,1818843,0.0,1718.0,group2153,3385-158,3385-158_05552
1220,group2152|3385-158|3385-158_05553,unitig_0|quiver,100.0,618,0,0,1,618,1820492,1819875,0.0,1142.0,group2152,3385-158,3385-158_05553
1219,group2151|3385-158|3385-158_05554,unitig_0|quiver,100.0,1515,0,0,1,1515,1822231,1820717,0.0,2798.0,group2151,3385-158,3385-158_05554
4551,group6055|3385-158|3385-158_05555,unitig_0|quiver,100.0,291,0,0,1,291,1822679,1822389,1.68e-153,538.0,group6055,3385-158,3385-158_05555
1218,group2150|3385-158|3385-158_05556,unitig_0|quiver,100.0,1176,0,0,1,1176,1823891,1822716,0.0,2172.0,group2150,3385-158,3385-158_05556
1216,group2149|3385-158|3385-158_05557,unitig_0|quiver,100.0,804,0,0,1,804,1824791,1823988,0.0,1485.0,group2149,3385-158,3385-158_05557
1215,group2148|3385-158|3385-158_05558,unitig_0|quiver,100.0,831,0,0,1,831,1825602,1824772,0.0,1535.0,group2148,3385-158,3385-158_05558
1214,group2147|3385-158|3385-158_05559,unitig_0|quiver,100.0,2040,0,0,1,2040,1827646,1825607,0.0,3768.0,group2147,3385-158,3385-158_05559
1213,group2146|3385-158|3385-158_05560,unitig_0|quiver,100.0,528,0,0,1,528,1828271,1827744,0.0,976.0,group2146,3385-158,3385-158_05560
1212,group2144|3385-158|3385-158_05562,unitig_0|quiver,100.0,447,0,0,1,447,1829742,1830188,0.0,826.0,group2144,3385-158,3385-158_05562
1211,group2143|3385-158|3385-158_05563,unitig_0|quiver,100.0,627,0,0,1,627,1830277,1830903,0.0,1158.0,group2143,3385-158,3385-158_05563
4550,group6054|3385-158|3385-158_05564,unitig_0|quiver,100.0,852,0,0,1,852,1831799,1830948,0.0,1574.0,group6054,3385-158,3385-158_05564
1210,group2142|3385-158|3385-158_05565,unitig_0|quiver,100.0,633,0,0,1,633,1831928,1832560,0.0,1170.0,group2142,3385-158,3385-158_05565
1209,group2141|3385-158|3385-158_05566,unitig_0|quiver,100.0,2655,0,0,1,2655,1835310,1832656,0.0,4903.0,group2141,3385-158,3385-158_05566
1208,group2140|3385-158|3385-158_05567,unitig_0|quiver,100.0,1095,0,0,1,1095,1836559,1835465,0.0,2023.0,group2140,3385-158,3385-158_05567
1206,group2139|3385-158|3385-158_05568,unitig_0|quiver,100.0,948,0,0,1,948,1836789,1837736,0.0,1751.0,group2139,3385-158,3385-158_05568
1205,group2138|3385-158|3385-158_05569,unitig_0|quiver,100.0,927,0,0,1,927,1837825,1838751,0.0,1712.0,group2138,3385-158,3385-158_05569
1204,group2137|3385-158|3385-158_05570,unitig_0|quiver,100.0,2604,0,0,1,2604,1841590,1838987,0.0,4809.0,group2137,3385-158,3385-158_05570
1203,group2136|3385-158|3385-158_05571,unitig_0|quiver,100.0,1077,0,0,1,1077,1841896,1842972,0.0,1989.0,group2136,3385-158,3385-158_05571
1202,group2134|3385-158|3385-158_05572,unitig_0|quiver,100.0,420,0,0,1,420,1844580,1844161,0.0,776.0,group2134,3385-158,3385-158_05572
1201,group2133|3385-158|3385-158_05573,unitig_0|quiver,100.0,495,0,0,1,495,1844857,1845351,0.0,915.0,group2133,3385-158,3385-158_05573
1200,group2132|3385-158|3385-158_05574,unitig_0|quiver,100.0,1476,0,0,1,1476,1845428,1846903,0.0,2726.0,group2132,3385-158,3385-158_05574
1199,group2131|3385-158|3385-158_05575,unitig_0|quiver,100.0,1080,0,0,1,1080,1846900,1847979,0.0,1995.0,group2131,3385-158,3385-158_05575
1198,group2130|3385-158|3385-158_05576,unitig_0|quiver,100.0,552,0,0,1,552,1848190,1848741,0.0,1020.0,group2130,3385-158,3385-158_05576
1196,group2129|3385-158|3385-158_05577,unitig_0|quiver,100.0,519,0,0,1,519,1849314,1848796,0.0,959.0,group2129,3385-158,3385-158_05577
1195,group2128|3385-158|3385-158_05578,unitig_0|quiver,100.0,366,0,0,1,366,1849687,1849322,0.0,676.0,group2128,3385-158,3385-158_05578
1194,group2127|3385-158|3385-158_05579,unitig_0|quiver,100.0,870,0,0,1,870,1850553,1849684,0.0,1607.0,group2127,3385-158,3385-158_05579
1193,group2126|3385-158|3385-158_05580,unitig_0|quiver,100.0,627,0,0,1,627,1850655,1851281,0.0,1158.0,group2126,3385-158,3385-158_05580
1192,group2125|3385-158|3385-158_05581,unitig_0|quiver,100.0,321,0,0,1,321,1851918,1851598,3.94e-170,593.0,group2125,3385-158,3385-158_05581
1191,group2124|3385-158|3385-158_05582,unitig_0|quiver,100.0,384,0,0,1,384,1852563,1852180,0.0,710.0,group2124,3385-158,3385-158_05582
1190,group2123|3385-158|3385-158_05583,unitig_0|quiver,100.0,151,0,0,6462,6612,1859525,1859675,2.76e-74,279.0,group2123,3385-158,3385-158_05583
1186,group2121|3385-158|3385-158_05587,unitig_0|quiver,100.0,876,0,0,1,876,1862145,1863020,0.0,1618.0,group2121,3385-158,3385-158_05587
1185,group2120|3385-158|3385-158_05588,unitig_0|quiver,100.0,1230,0,0,1,1230,1864351,1863122,0.0,2272.0,group2120,3385-158,3385-158_05588
1183,group2119|3385-158|3385-158_05589,unitig_0|quiver,100.0,612,0,0,1,612,1865109,1864498,0.0,1131.0,group2119,3385-158,3385-158_05589
1182,group2118|3385-158|3385-158_05590,unitig_0|quiver,100.0,1371,0,0,1,1371,1866504,1865134,0.0,2532.0,group2118,3385-158,3385-158_05590
1181,group2117|3385-158|3385-158_05591,unitig_0|quiver,100.0,846,0,0,1,846,1867359,1866514,0.0,1563.0,group2117,3385-158,3385-158_05591
1180,group2116|3385-158|3385-158_05592,unitig_0|quiver,100.0,1170,0,0,1,1170,1868530,1867361,0.0,2161.0,group2116,3385-158,3385-158_05592
1179,group2115|3385-158|3385-158_05593,unitig_0|quiver,100.0,984,0,0,1,984,1868633,1869616,0.0,1818.0,group2115,3385-158,3385-158_05593
1178,group2114|3385-158|3385-158_05594,unitig_0|quiver,100.0,1221,0,0,1,1221,1870788,1869568,0.0,2255.0,group2114,3385-158,3385-158_05594
1177,group2113|3385-158|3385-158_05595,unitig_0|quiver,100.0,843,0,0,1,843,1871856,1871014,0.0,1557.0,group2113,3385-158,3385-158_05595
1176,group2112|3385-158|3385-158_05596,unitig_0|quiver,100.0,897,0,0,1,897,1871899,1872795,0.0,1657.0,group2112,3385-158,3385-158_05596
4390,group5768|3385-158|3385-158_05597,unitig_0|quiver,100.0,3153,0,0,1,3153,1876013,1872861,0.0,5823.0,group5768,3385-158,3385-158_05597
849,group1845|3385-158|3385-158_05598,unitig_0|quiver,100.0,1179,0,0,1,1179,1877197,1876019,0.0,2178.0,group1845,3385-158,3385-158_05598
850,group1846|3385-158|3385-158_05599,unitig_0|quiver,100.0,621,0,0,1,621,1877371,1877991,0.0,1147.0,group1846,3385-158,3385-158_05599
851,group1847|3385-158|3385-158_05600,unitig_0|quiver,100.0,1440,0,0,1,1440,1879552,1878113,0.0,2660.0,group1847,3385-158,3385-158_05600
852,group1848|3385-158|3385-158_05601,unitig_0|quiver,100.0,888,0,0,1,888,1880625,1879738,0.0,1640.0,group1848,3385-158,3385-158_05601
853,group1849|3385-158|3385-158_05602,unitig_0|quiver,100.0,621,0,0,1,621,1880729,1881349,0.0,1147.0,group1849,3385-158,3385-158_05602
855,group1850|3385-158|3385-158_05603,unitig_0|quiver,100.0,2313,0,0,1,2313,1881503,1883815,0.0,4272.0,group1850,3385-158,3385-158_05603
856,group1851|3385-158|3385-158_05604,unitig_0|quiver,100.0,534,0,0,1,534,1884520,1883987,0.0,987.0,group1851,3385-158,3385-158_05604
857,group1852|3385-158|3385-158_05605,unitig_0|quiver,100.0,1089,0,0,1,1089,1884900,1885988,0.0,2012.0,group1852,3385-158,3385-158_05605
858,group1853|3385-158|3385-158_05606,unitig_0|quiver,100.0,690,0,0,1,690,1886753,1886064,0.0,1275.0,group1853,3385-158,3385-158_05606
859,group1854|3385-158|3385-158_05607,unitig_0|quiver,100.0,1404,0,0,1,1404,1887161,1888564,0.0,2593.0,group1854,3385-158,3385-158_05607
4549,group6051|3385-158|3385-158_05608,unitig_0|quiver,100.0,234,0,0,1,234,1888588,1888821,6.47e-122,433.0,group6051,3385-158,3385-158_05608
867,group1856|3385-158|3385-158_05610,unitig_0|quiver,100.0,582,0,0,1,582,1890781,1891362,0.0,1075.0,group1856,3385-158,3385-158_05610
868,group1857|3385-158|3385-158_05611,unitig_0|quiver,100.0,1062,0,0,1,1062,1891765,1892826,0.0,1962.0,group1857,3385-158,3385-158_05611
869,group1858|3385-158|3385-158_05612,unitig_0|quiver,100.0,828,0,0,1,828,1893650,1892823,0.0,1530.0,group1858,3385-158,3385-158_05612
870,group1859|3385-158|3385-158_05613,unitig_0|quiver,100.0,1680,0,0,1,1680,1895426,1893747,0.0,3103.0,group1859,3385-158,3385-158_05613
872,group1860|3385-158|3385-158_05614,unitig_0|quiver,100.0,531,0,0,1,531,1895609,1896139,0.0,981.0,group1860,3385-158,3385-158_05614
4548,group6050|3385-158|3385-158_05615,unitig_0|quiver,100.0,648,0,0,1,648,1896809,1896162,0.0,1197.0,group6050,3385-158,3385-158_05615
873,group1861|3385-158|3385-158_05616,unitig_0|quiver,100.0,420,0,0,1,420,1897334,1896915,0.0,776.0,group1861,3385-158,3385-158_05616
874,group1862|3385-158|3385-158_05617,unitig_0|quiver,100.0,105,0,0,1,105,1897562,1897666,1.33e-50,195.0,group1862,3385-158,3385-158_05617
875,group1863|3385-158|3385-158_05618,unitig_0|quiver,100.0,1839,0,0,1,1839,1897620,1899458,0.0,3397.0,group1863,3385-158,3385-158_05618
876,group1864|3385-158|3385-158_05619,unitig_0|quiver,100.0,1374,0,0,1,1374,1901052,1899679,0.0,2538.0,group1864,3385-158,3385-158_05619
877,group1865|3385-158|3385-158_05620,unitig_0|quiver,100.0,1284,0,0,1,1284,1901272,1902555,0.0,2372.0,group1865,3385-158,3385-158_05620
878,group1866|3385-158|3385-158_05887,unitig_0|quiver,100.0,1386,0,0,1,1386,1904962,1903577,0.0,2560.0,group1866,3385-158,3385-158_05887
879,group1867|3385-158|3385-158_05888,unitig_0|quiver,100.0,213,0,0,1,213,1905151,1905363,2.75e-110,394.0,group1867,3385-158,3385-158_05888
880,group1868|3385-158|3385-158_05889,unitig_0|quiver,100.0,285,0,0,1,285,1905705,1905421,3.56e-150,527.0,group1868,3385-158,3385-158_05889
881,group1869|3385-158|3385-158_05890,unitig_0|quiver,100.0,564,0,0,1,564,1906363,1905800,0.0,1042.0,group1869,3385-158,3385-158_05890
883,group1870|3385-158|3385-158_05891,unitig_0|quiver,100.0,699,0,0,1,699,1907077,1906379,0.0,1291.0,group1870,3385-158,3385-158_05891
884,group1871|3385-158|3385-158_05892,unitig_0|quiver,100.0,750,0,0,1,750,1907249,1907998,0.0,1386.0,group1871,3385-158,3385-158_05892
885,group1872|3385-158|3385-158_05893,unitig_0|quiver,100.0,1914,0,0,1,1914,1910213,1908300,0.0,3535.0,group1872,3385-158,3385-158_05893
886,group1873|3385-158|3385-158_05894,unitig_0|quiver,100.0,162,0,0,1,162,1910469,1910308,4.53e-82,300.0,group1873,3385-158,3385-158_05894
887,group1874|3385-158|3385-158_05895,unitig_0|quiver,100.0,1392,0,0,1,1392,1910635,1912026,0.0,2571.0,group1874,3385-158,3385-158_05895
888,group1875|3385-158|3385-158_05896,unitig_0|quiver,100.0,828,0,0,1,828,1913077,1912250,0.0,1530.0,group1875,3385-158,3385-158_05896
889,group1876|3385-158|3385-158_05897,unitig_0|quiver,100.0,1608,0,0,1,1608,1913309,1914916,0.0,2970.0,group1876,3385-158,3385-158_05897
890,group1877|3385-158|3385-158_05898,unitig_0|quiver,100.0,222,0,0,1,222,1915151,1914930,2.86e-115,411.0,group1877,3385-158,3385-158_05898
891,group1878|3385-158|3385-158_05899,unitig_0|quiver,100.0,1068,0,0,1,1068,1915497,1916564,0.0,1973.0,group1878,3385-158,3385-158_05899
892,group1879|3385-158|3385-158_05900,unitig_0|quiver,100.0,612,0,0,1,612,1917515,1916904,0.0,1131.0,group1879,3385-158,3385-158_05900
894,group1880|3385-158|3385-158_05901,unitig_0|quiver,100.0,981,0,0,1,981,1918533,1917553,0.0,1812.0,group1880,3385-158,3385-158_05901
895,group1881|3385-158|3385-158_05902,unitig_0|quiver,100.0,468,0,0,1,468,1918581,1919048,0.0,865.0,group1881,3385-158,3385-158_05902
4907,group6736|3385-158|3385-158_05903,unitig_0|quiver,100.0,1572,0,0,1,1572,1919228,1920799,0.0,2904.0,group6736,3385-158,3385-158_05903
896,group1882|3385-158|3385-158_05906,unitig_0|quiver,100.0,1191,0,0,1,1191,1923390,1922200,0.0,2200.0,group1882,3385-158,3385-158_05906
897,group1883|3385-158|3385-158_05907,unitig_0|quiver,100.0,378,0,0,1,378,1923816,1923439,0.0,699.0,group1883,3385-158,3385-158_05907
898,group1884|3385-158|3385-158_05908,unitig_0|quiver,99.899,987,1,0,1,987,1924010,1924996,0.0,1818.0,group1884,3385-158,3385-158_05908
